id,v1,v2,type,direction,distance
3839,4532,4530,strefa ruchu uspokojonego 20 i 30 km/h,2,41.634107390100006
3840,4532,4533,strefa ruchu uspokojonego 20 i 30 km/h,2,67.7757591809
3841,4532,4534,strefa ruchu uspokojonego 20 i 30 km/h,2,107.739258138
3842,4535,4536,strefa ruchu uspokojonego 20 i 30 km/h,2,225.782181207
3843,2067,4537,strefa ruchu uspokojonego 20 i 30 km/h,2,62.0459790651
3844,4538,4539,strefa ruchu uspokojonego 20 i 30 km/h,2,152.679003908
3845,3842,4540,strefa ruchu uspokojonego 20 i 30 km/h,2,12.5722308681
3846,4540,2067,strefa ruchu uspokojonego 20 i 30 km/h,2,47.9448239422
3847,3842,4541,strefa ruchu uspokojonego 20 i 30 km/h,2,61.540023289
3848,4539,4540,strefa ruchu uspokojonego 20 i 30 km/h,2,13.5912626713
3849,4542,4543,strefa ruchu uspokojonego 20 i 30 km/h,2,32.378542347
3850,4544,4545,strefa ruchu uspokojonego 20 i 30 km/h,2,92.9505923077
3851,4546,4547,strefa ruchu uspokojonego 20 i 30 km/h,2,40.6103690606
3852,4548,4549,strefa ruchu uspokojonego 20 i 30 km/h,2,103.452160101
3853,4548,4550,strefa ruchu uspokojonego 20 i 30 km/h,2,81.0979687925
3854,4551,4552,strefa ruchu uspokojonego 20 i 30 km/h,2,61.564436573500004
3855,4553,4554,strefa ruchu uspokojonego 20 i 30 km/h,2,53.7490051469
3856,4555,4556,strefa ruchu uspokojonego 20 i 30 km/h,2,69.3408529587
3857,4557,4558,strefa ruchu uspokojonego 20 i 30 km/h,2,73.9402245855
3858,4559,4557,strefa ruchu uspokojonego 20 i 30 km/h,2,71.90711599810001
3859,4560,4555,strefa ruchu uspokojonego 20 i 30 km/h,2,145.502134162
3860,4561,4559,strefa ruchu uspokojonego 20 i 30 km/h,2,110.19917216200001
3861,4556,4561,strefa ruchu uspokojonego 20 i 30 km/h,2,153.013633906
3862,4555,4562,strefa ruchu uspokojonego 20 i 30 km/h,2,33.9528705851
3863,4556,4563,strefa ruchu uspokojonego 20 i 30 km/h,2,34.4573322049
3864,4165,4564,strefa ruchu uspokojonego 20 i 30 km/h,2,55.288409530200006
3865,4565,4561,strefa ruchu uspokojonego 20 i 30 km/h,2,169.55778989700002
3866,4559,4566,strefa ruchu uspokojonego 20 i 30 km/h,2,44.4087034963
3867,4567,4568,strefa ruchu uspokojonego 20 i 30 km/h,2,92.9813681989
3868,4568,4569,strefa ruchu uspokojonego 20 i 30 km/h,2,93.7118748189
3869,4570,4571,strefa ruchu uspokojonego 20 i 30 km/h,2,71.4023229102
3870,4572,4571,strefa ruchu uspokojonego 20 i 30 km/h,2,82.63735511590001
3871,4569,4572,strefa ruchu uspokojonego 20 i 30 km/h,2,29.7906920035
3872,4573,4574,strefa ruchu uspokojonego 20 i 30 km/h,2,14.5050052051
3873,4575,4573,strefa ruchu uspokojonego 20 i 30 km/h,2,59.41239634390001
3874,4576,4573,strefa ruchu uspokojonego 20 i 30 km/h,2,7.624749831960001
3875,4577,2228,strefa ruchu uspokojonego 20 i 30 km/h,2,24.9654529206
3876,4305,4578,droga dla pieszych i rowerow,2,322.2095895
3877,4579,4580,droga dla pieszych i rowerow,2,216.11711099400003
3878,4581,1387,droga dla pieszych i rowerow,2,52.3894184729
3879,4582,4583,droga dla pieszych i rowerow,2,411.16650642900004
3880,2287,105,droga dla pieszych i rowerow,2,153.434167603
3881,3891,4579,droga dla pieszych i rowerow,2,109.099338138
3882,1183,25,droga dla pieszych i rowerow,2,170.621428964
3883,4268,4269,droga dla pieszych i rowerow,2,217.65581271599999
3884,4584,4585,pas ruchu dla rowerow,1,9.59203587827
3885,4586,4584,kontrapas,1,371.10074408099996
3886,3774,3803,droga dla pieszych i rowerow,2,75.69296697770001
3887,4587,4588,droga dla pieszych i rowerow,2,301.099501752
3888,4589,4590,droga dla pieszych i rowerow,2,283.610400285
3889,4591,4592,droga dla pieszych i rowerow,2,124.89435433
3890,4593,4594,droga dla pieszych i rowerow,2,24.943291433800002
3891,4595,4596,droga dla pieszych i rowerow,2,75.1872100034
3892,4594,4595,droga dla pieszych i rowerow,2,173.2681831
3893,4597,4598,pas ruchu dla rowerow,1,368.792417779
3894,4599,4600,lacznik drogowy,2,105.417703915
3895,4601,4602,lacznik drogowy,1,19.1138222499
3896,4602,4603,lacznik drogowy,1,5.05546286011
3897,4591,4599,lacznik drogowy,2,14.318052129000002
3898,4604,4605,lacznik drogowy,2,14.1615035085
3899,4605,4219,lacznik drogowy,2,3.9093442480800005
3900,4606,1994,droga dla pieszych i rowerow,2,77.6736108498
3901,4607,4608,pas ruchu dla rowerow,1,6.75905464544
3902,4609,4610,droga dla pieszych i rowerow,2,3.8174319980800004
3903,296,4611,droga dla pieszych i rowerow,2,235.55054788
3904,4612,4613,droga dla pieszych i rowerow,2,107.59683231
3905,4256,4614,droga dla pieszych i rowerow,2,96.7490336427
3906,4615,4616,droga dla pieszych i rowerow,2,24.559286315700003
3907,4617,4618,droga dla pieszych i rowerow,2,24.5780214063
3908,2303,4619,droga dla pieszych i rowerow,2,180.48505421599998
3909,4620,4621,droga dla pieszych i rowerow,2,107.493102776
3910,4621,2423,droga dla pieszych i rowerow,2,33.2121392332
3911,2423,2421,droga dla pieszych i rowerow,2,57.300781558800004
3912,2421,4622,droga dla pieszych i rowerow,2,24.587035737199997
3913,2226,4623,droga dla pieszych i rowerow,2,44.200769999799995
3914,2299,2637,droga dla pieszych i rowerow,2,369.563276598
3915,2233,2637,droga dla pieszych i rowerow,2,49.754295284399994
3916,4623,3081,droga dla pieszych i rowerow,2,84.1703890843
3917,4624,3128,droga dla pieszych i rowerow,2,318.263509715
3918,1870,1636,droga dla pieszych i rowerow,2,57.3558189484
3919,804,801,lacznik drogowy,1,20.9924833573
3920,4625,4250,strefa ruchu uspokojonego 20 i 30 km/h,2,54.559704966800005
3921,4251,4626,strefa ruchu uspokojonego 20 i 30 km/h,2,77.1502147651
3922,4627,4628,strefa ruchu uspokojonego 20 i 30 km/h,2,111.06231449100001
3923,4628,4629,strefa ruchu uspokojonego 20 i 30 km/h,2,60.4013111267
3924,4625,4630,strefa ruchu uspokojonego 20 i 30 km/h,2,52.8886657975
3925,4250,4631,strefa ruchu uspokojonego 20 i 30 km/h,2,50.152541485
3926,4249,4632,strefa ruchu uspokojonego 20 i 30 km/h,2,52.5131737583
3927,4251,4633,strefa ruchu uspokojonego 20 i 30 km/h,2,51.0161708008
3928,332,4634,strefa ruchu uspokojonego 20 i 30 km/h,2,161.961796086
3929,1016,332,strefa ruchu uspokojonego 20 i 30 km/h,2,198.07293871099998
3930,4635,1205,strefa ruchu uspokojonego 20 i 30 km/h,2,148.484734881
3931,4636,504,droga dla rowerow,2,349.670889285
3932,4637,1033,strefa ruchu uspokojonego 20 i 30 km/h,2,101.21673357700001
3933,1579,4638,strefa ruchu uspokojonego 20 i 30 km/h,2,177.61255492900003
3934,4639,4640,droga dla rowerow,2,35.6322199962
3935,1660,2550,strefa ruchu uspokojonego 20 i 30 km/h,2,79.4337027866
3936,2554,1659,strefa ruchu uspokojonego 20 i 30 km/h,2,59.54280853229999
3937,4641,4640,kontraruch,2,265.085029459
3938,4640,4642,kontraruch,2,170.858742628
3939,4643,4644,kontrapas,1,130.584292565
3940,1587,3046,strefa ruchu uspokojonego 20 i 30 km/h,2,74.9335304029
3941,4263,4645,strefa ruchu uspokojonego 20 i 30 km/h,2,69.3597923424
3942,4646,4647,strefa ruchu uspokojonego 20 i 30 km/h,2,337.911344343
3943,755,1402,strefa ruchu uspokojonego 20 i 30 km/h,2,84.5477651315
3944,1541,4648,pas ruchu dla rowerow,1,25.859738758000002
3945,4648,391,pas ruchu dla rowerow,1,12.908777191099999
3946,389,1541,pas ruchu dla rowerow,1,45.3749417355
3947,393,1307,pas ruchu dla rowerow,1,50.177610699
3948,4093,4649,lacznik drogowy,2,294.911740163
3949,4650,4651,lacznik drogowy,2,64.0233021424
3950,4652,4653,lacznik drogowy,2,108.111369799
3951,4578,4653,strefa ruchu uspokojonego 20 i 30 km/h,2,9.941717699169999
3952,319,4654,strefa ruchu uspokojonego 20 i 30 km/h,2,22.7200170011
3953,4654,4655,strefa ruchu uspokojonego 20 i 30 km/h,2,111.58030336200001
3954,4139,4656,strefa ruchu uspokojonego 20 i 30 km/h,2,345.48549401099996
3955,2195,4657,strefa ruchu uspokojonego 20 i 30 km/h,2,136.610877727
3956,2194,4658,strefa ruchu uspokojonego 20 i 30 km/h,2,140.127504529
3957,4659,4660,strefa ruchu uspokojonego 20 i 30 km/h,2,164.226208452
3958,4661,4662,strefa ruchu uspokojonego 20 i 30 km/h,2,78.3582677957
3959,4663,4055,strefa ruchu uspokojonego 20 i 30 km/h,2,126.992815977
3960,4664,4665,strefa ruchu uspokojonego 20 i 30 km/h,2,58.0209604195
3961,4665,4664,strefa ruchu uspokojonego 20 i 30 km/h,2,80.0207579679
3962,4665,2711,strefa ruchu uspokojonego 20 i 30 km/h,2,36.1720619431
3963,4666,4667,strefa ruchu uspokojonego 20 i 30 km/h,2,10.5798535461
3964,4668,847,droga dla pieszych i rowerow,2,149.173568609
3965,1564,4034,droga dla pieszych i rowerow,2,110.55331988200001
3966,4669,4670,droga dla pieszych i rowerow,2,32.8222369023
3967,4671,4672,droga dla pieszych i rowerow,2,42.3250524112
3968,4337,3074,droga dla pieszych i rowerow,2,13.8390619905
3969,4673,851,droga dla pieszych i rowerow,2,5.97598554031
3970,4291,4674,droga dla pieszych i rowerow,2,49.5064012354
3971,4675,739,droga dla pieszych i rowerow,2,120.799123783
3972,4676,2551,droga dla pieszych i rowerow,2,52.765960378
3973,4677,4675,droga dla pieszych i rowerow,2,160.536162174
3974,4678,463,droga dla pieszych i rowerow,2,37.2511526257
3975,4521,4679,droga dla pieszych i rowerow,2,145.359796045
3976,1327,4680,droga dla pieszych i rowerow,2,4.579044485480001
3977,4681,4682,droga dla pieszych i rowerow,2,5.33657880294
3978,1055,4683,droga dla pieszych i rowerow,2,4.355103393719999
3979,4683,1051,droga dla pieszych i rowerow,2,1.23727112631
3980,4048,4684,droga dla pieszych i rowerow,2,129.969148431
3981,4685,4686,droga dla pieszych i rowerow,2,6.237826500469999
3982,3613,4687,droga dla pieszych i rowerow,2,12.996882384400001
3983,4688,4689,droga dla pieszych i rowerow,2,9.79541692221
3984,4690,4691,droga dla pieszych i rowerow,2,2.0315364678
3985,4692,4693,strefa ruchu uspokojonego 20 i 30 km/h,2,181.68352397599998
3986,4694,4695,strefa ruchu uspokojonego 20 i 30 km/h,2,206.744626405
3987,4696,3058,pas ruchu dla rowerow,1,38.2116120356
3988,3429,3767,pas ruchu dla rowerow,1,11.429505743
3989,4697,4698,pas ruchu dla rowerow,1,262.871075595
3990,4699,3284,pas ruchu dla rowerow,1,277.662897099
3991,4700,4701,trasa przez park,2,32.122896921599995
3992,4702,4703,droga dla pieszych i rowerow,2,14.055857606400002
3993,4704,4705,droga dla pieszych i rowerow,2,454.50688967800005
3994,4706,4707,droga dla pieszych i rowerow,2,888.009205469
3995,4707,4705,droga dla pieszych i rowerow,2,36.1354444098
3996,4708,4709,droga dla pieszych i rowerow,2,86.5794179406
3997,4710,4709,droga dla pieszych i rowerow,2,5.428626692819999
3998,4709,4711,droga dla pieszych i rowerow,2,717.620944894
3999,4712,4713,droga dla pieszych i rowerow,2,21.2695023336
4000,4714,4715,droga dla pieszych i rowerow,2,5.356050755919999
4001,4715,4716,droga dla pieszych i rowerow,2,44.9276300094
4002,4717,4716,droga dla pieszych i rowerow,2,770.33987117
4003,1872,4624,droga dla pieszych i rowerow,2,74.16479352510001
4004,3797,185,droga dla pieszych i rowerow,2,142.268213291
4005,4718,4719,droga dla pieszych i rowerow,2,301.366035281
4006,3059,4720,droga dla pieszych i rowerow,2,301.406423469
4007,4182,4721,droga dla pieszych i rowerow,2,424.14442132199997
4008,4722,4181,droga dla rowerow,2,284.75728056099996
4009,4723,4724,droga dla rowerow,2,289.701313022
4010,4725,4726,droga dla rowerow,2,13.506404556700002
4011,4724,4727,droga dla rowerow,2,258.807339262
4012,4727,4725,droga dla rowerow,2,146.178467248
4013,4193,4728,droga dla pieszych i rowerow,2,6.70271500811
4014,4729,4297,droga dla pieszych i rowerow,2,12.737251949000001
4015,187,4730,lacznik drogowy,2,262.386523056
4016,4298,4730,lacznik drogowy,1,24.0693754435
4017,4731,4732,droga dla pieszych i rowerow,2,18.9606217117
4018,4733,4734,droga dla pieszych i rowerow,2,38.834499701999995
4019,4735,2147,droga dla pieszych i rowerow,2,71.2070304184
4020,2138,4736,droga dla pieszych i rowerow,2,67.29968149999999
4021,4737,2147,droga dla pieszych i rowerow,2,30.0663419362
4022,4736,4738,droga dla pieszych i rowerow,2,19.9732834674
4023,4733,4735,droga dla pieszych i rowerow,2,21.0806577886
4024,2138,4734,droga dla rowerow,2,4.8996945415
4025,4739,4740,droga dla pieszych i rowerow,2,13.081900915799999
4026,4741,3865,droga dla pieszych i rowerow,2,168.969484565
4027,4742,4743,droga dla pieszych i rowerow,2,184.23181843400002
4028,4744,4745,lacznik drogowy,2,221.418438497
4029,4746,4747,strefa ruchu uspokojonego 20 i 30 km/h,2,117.985285527
4030,2715,4748,lacznik drogowy,2,16.4749123518
4031,4749,2718,lacznik drogowy,2,74.5816396977
4032,4750,4751,mozliwosc przejazdu,2,15.034452766900001
4033,4745,2011,lacznik drogowy,1,6.15205342386
4034,4752,4753,lacznik drogowy,2,35.2499193885
4035,3877,4752,lacznik drogowy,1,16.261821806
4036,4754,4753,lacznik drogowy,1,15.6700650429
4037,4753,4755,lacznik drogowy,2,37.583341189
4038,3877,4754,pas ruchu dla rowerow,1,19.6806963806
4039,4745,4752,lacznik drogowy,2,24.7923245421
4040,4755,4756,lacznik drogowy,2,434.49778816300005
4041,4756,2228,lacznik drogowy,2,22.414520423200003
4042,4757,4758,lacznik drogowy,2,429.847040387
4043,4759,4760,lacznik drogowy,2,108.622054455
4044,4757,4759,lacznik drogowy,2,86.0259989189
4045,2012,4758,lacznik drogowy,1,36.9786774189
4046,4758,3876,lacznik drogowy,1,36.872328976599995
4047,4760,4761,lacznik drogowy,2,766.692571113
4048,4687,4762,droga dla pieszych i rowerow,2,149.56823947
4049,1099,1100,droga dla pieszych i rowerow,2,29.206733145599998
4050,4763,4764,droga dla pieszych i rowerow,2,15.788051644000001
4051,4765,4766,droga dla pieszych i rowerow,2,63.81013450020001
4052,4767,4768,droga dla pieszych i rowerow,2,10.7114600521
4053,4769,4770,droga dla pieszych i rowerow,2,198.48107633200001
4054,4771,4772,droga dla pieszych i rowerow,2,245.43211317
4055,4773,3062,droga dla pieszych i rowerow,2,199.255301672
4056,4774,4775,droga dla pieszych i rowerow,2,40.3402787057
4057,4775,4776,droga dla pieszych i rowerow,2,273.716188038
4058,3066,3471,droga dla pieszych i rowerow,2,664.975779099
4059,4777,4778,droga dla pieszych i rowerow,2,29.243708604400002
4060,4779,4780,droga dla pieszych i rowerow,2,1039.65551266
4061,4781,4782,droga dla pieszych i rowerow,2,176.85254764599998
4062,4783,4784,strefa ruchu uspokojonego 20 i 30 km/h,2,361.05345611
4063,4785,4784,strefa ruchu uspokojonego 20 i 30 km/h,2,467.203879514
4064,4786,4787,lacznik drogowy,2,466.990132911
4065,4788,4789,lacznik drogowy,2,302.24658138
4066,4790,4791,lacznik drogowy,2,553.990819777
4067,1562,4792,lacznik drogowy,1,14.0327903227
4068,4791,4793,lacznik drogowy,1,14.7022127131
4069,1561,4794,lacznik drogowy,1,58.995367469399994
4070,4795,4796,lacznik drogowy,2,702.6164269660001
4071,4797,4798,droga dla rowerow,1,42.3948162005
4072,4799,4797,droga dla rowerow,1,48.8071943174
4073,4800,4801,lacznik drogowy,2,1617.37660465
4074,3937,4802,strefa ruchu uspokojonego 20 i 30 km/h,2,204.61802865200002
4075,4803,4804,strefa ruchu uspokojonego 20 i 30 km/h,2,70.6684034996
4076,4805,4802,strefa ruchu uspokojonego 20 i 30 km/h,2,67.84804556729999
4077,4803,4805,strefa ruchu uspokojonego 20 i 30 km/h,2,28.885000001999998
4078,4804,4806,strefa ruchu uspokojonego 20 i 30 km/h,2,261.149015722
4079,4807,4808,strefa ruchu uspokojonego 20 i 30 km/h,2,154.591764635
4080,4808,4809,strefa ruchu uspokojonego 20 i 30 km/h,2,24.957036880300002
4081,4802,4807,strefa ruchu uspokojonego 20 i 30 km/h,2,21.2959100637
4082,4807,4804,strefa ruchu uspokojonego 20 i 30 km/h,2,23.3111614771
4083,4810,4811,strefa ruchu uspokojonego 20 i 30 km/h,2,64.4788602442
4084,4812,4811,strefa ruchu uspokojonego 20 i 30 km/h,2,95.10735173129999
4085,4811,4813,strefa ruchu uspokojonego 20 i 30 km/h,2,378.50711138800006
4086,4814,4815,strefa ruchu uspokojonego 20 i 30 km/h,2,355.488930744
4087,4816,4817,strefa ruchu uspokojonego 20 i 30 km/h,2,23.7175854167
4088,4818,4819,strefa ruchu uspokojonego 20 i 30 km/h,2,88.0579435599
4089,4820,4821,strefa ruchu uspokojonego 20 i 30 km/h,2,186.56862758
4090,4822,4823,strefa ruchu uspokojonego 20 i 30 km/h,2,427.62933208199996
4091,3513,4824,strefa ruchu uspokojonego 20 i 30 km/h,0,64.1819063109
4092,4825,4824,strefa ruchu uspokojonego 20 i 30 km/h,0,121.780700169
4093,4824,4826,strefa ruchu uspokojonego 20 i 30 km/h,0,171.708586775
4094,4827,4828,strefa ruchu uspokojonego 20 i 30 km/h,2,89.1678905876
4095,4829,2313,kontrapas,1,147.715538891
4096,3976,4830,strefa ruchu uspokojonego 20 i 30 km/h,2,104.881261265
4097,4831,4832,strefa ruchu uspokojonego 20 i 30 km/h,2,245.069424586
4098,4833,4834,strefa ruchu uspokojonego 20 i 30 km/h,2,87.508323545
4099,4835,4836,strefa ruchu uspokojonego 20 i 30 km/h,1,189.69828974599997
4100,4837,4838,strefa ruchu uspokojonego 20 i 30 km/h,1,153.86451659899998
4101,3593,4839,droga dla rowerow,2,4.65029591443
4102,4840,3595,droga dla rowerow,2,11.512608053800001
4103,4841,4842,trasa na walach,2,159.285313993
4104,4843,4844,trasa na walach,2,126.94178738299999
4105,4845,4846,droga dla pieszych i rowerow,2,100.674695462
4106,4846,4847,lacznik drogowy,2,7.304312716469999
4107,4848,4847,lacznik drogowy,2,97.0547972367
4108,4849,2540,lacznik drogowy,2,173.258267512
4109,4471,4850,droga dla rowerow,1,108.82227720799999
4110,378,4851,kontraruch,2,4.57777412505
4111,4492,1951,pas ruchu dla rowerow,1,0.047818197373
4112,1950,1951,droga dla pieszych i rowerow,2,27.7958309033
4113,1951,1726,droga dla pieszych i rowerow,2,2.85077359676
4114,1728,1726,pas ruchu dla rowerow,1,0.06891451225980001
4115,4852,4853,mozliwosc przejazdu,2,231.676195094
4116,4853,4854,strefa ruchu uspokojonego 20 i 30 km/h,2,23.6061626498
4117,4681,4855,pas ruchu dla rowerow,1,49.480910100299994
4118,4855,4682,pas ruchu dla rowerow,1,49.8469318442
4119,4462,4463,lacznik drogowy,1,128.74843580299998
4120,4463,4856,strefa ruchu uspokojonego 20 i 30 km/h,2,5.71779586538
4121,4856,4474,lacznik drogowy,1,99.1703599403
4122,4464,4857,lacznik drogowy,1,114.388396414
4123,4464,4833,strefa ruchu uspokojonego 20 i 30 km/h,2,6.47470140238
4124,4833,4856,lacznik drogowy,1,128.944749271
4125,4473,4833,lacznik drogowy,1,113.560712272
4126,4458,4456,droga dla pieszych i rowerow,2,132.119432257
4127,4858,971,droga dla rowerow,2,20.613095778199998
4128,4858,470,droga dla rowerow,2,234.04375767599998
4129,4859,468,droga dla pieszych i rowerow,2,175.99551532099997
4130,4393,4860,strefa ruchu uspokojonego 20 i 30 km/h,2,66.7039203494
4131,4861,4862,droga dla pieszych i rowerow,2,291.227520652
4132,4863,4864,trasa na walach,2,2542.87527673
4133,4865,4866,mozliwosc przejazdu,2,27.065490825799998
4134,4867,4868,lacznik drogowy,2,110.06679022600001
4135,4869,4868,droga dla pieszych i rowerow,2,5.28875710271
4136,4379,2095,lacznik drogowy,2,754.0742334319999
4137,4870,2095,lacznik drogowy,2,304.92676164799997
4138,2623,4870,lacznik drogowy,2,103.47139884399999
4139,4871,4379,droga dla pieszych i rowerow,2,13.1219623874
4140,1535,4499,droga dla rowerow,1,109.06770704899999
4141,4872,4343,lacznik drogowy,2,177.254637583
4142,3985,4872,lacznik drogowy,2,120.31877744100001
4143,2603,4873,lacznik drogowy,2,11.502716635599999
4144,4873,4317,strefa ruchu uspokojonego 20 i 30 km/h,2,6.82220057891
4145,2933,4320,lacznik drogowy,2,51.2505152391
4146,4874,4875,lacznik drogowy,2,265.39719481
4147,4875,915,lacznik drogowy,2,29.428842060100003
4148,4333,4876,lacznik drogowy,2,57.103369165100005
4149,4876,3644,lacznik drogowy,2,143.16048357399998
4150,4335,4877,lacznik drogowy,2,28.7589985396
4151,4878,4879,strefa ruchu uspokojonego 20 i 30 km/h,2,5.79153741592
4152,1180,1736,strefa ruchu uspokojonego 20 i 30 km/h,2,8.32097341877
4153,1737,1739,strefa ruchu uspokojonego 20 i 30 km/h,2,73.7858630498
4154,1181,4880,strefa ruchu uspokojonego 20 i 30 km/h,2,20.2958181848
4155,4880,4881,strefa ruchu uspokojonego 20 i 30 km/h,2,107.80945062
4156,4882,4883,lacznik drogowy,2,30.625900945799998
4157,4339,4882,strefa ruchu uspokojonego 20 i 30 km/h,2,14.237598193399998
4158,4884,4885,strefa ruchu uspokojonego 20 i 30 km/h,2,10.0409619928
4159,4885,4886,droga dla rowerow,2,3.55937003076
4160,4887,4888,droga dla rowerow,2,1.8126077237
4161,4889,4890,droga dla rowerow,2,44.4291083721
4162,4891,2566,strefa ruchu uspokojonego 20 i 30 km/h,1,10.4354225492
4163,4892,4893,lacznik drogowy,2,57.6116006868
4164,3204,3202,lacznik drogowy,1,86.34853778639999
4165,4894,3203,lacznik drogowy,1,58.8118157944
4166,2211,4895,lacznik drogowy,2,11.8631139428
4167,3684,4896,strefa ruchu uspokojonego 20 i 30 km/h,2,191.290619011
4168,4897,4898,strefa ruchu uspokojonego 20 i 30 km/h,2,54.231893104799994
4169,4898,4899,strefa ruchu uspokojonego 20 i 30 km/h,2,31.6322423105
4170,4821,4822,strefa ruchu uspokojonego 20 i 30 km/h,2,9.04989861468
