TYP;KIERUNEK;SHAPE_LEN;vertex_pos;vertex_index;vertex_part;vertex_part_index;distance;angle;xcoord;ycoord;
strefa ruchu uspokojonego 20 i 30 km/h;2;68.8031410379;0;0;0;0;0;26.664199728830706;17.044649288795362;51.0628531357471;
strefa ruchu uspokojonego 20 i 30 km/h;2;68.8031410379;-1;2;0;2;68.80314103932221;25.858438406651235;17.045076192125173;51.0634100302037;
strefa ruchu uspokojonego 20 i 30 km/h;2;158.587630396;0;0;0;0;0;31.275807158026904;17.043556022854684;51.0616060242905;
strefa ruchu uspokojonego 20 i 30 km/h;2;158.587630396;-1;7;0;7;158.58763039640948;26.664161823462504;17.044649288795362;51.0628531357471;
strefa ruchu uspokojonego 20 i 30 km/h;2;9.89735589215;0;0;0;0;0;10.976760695083843;17.11032920196887;51.10161742024934;
strefa ruchu uspokojonego 20 i 30 km/h;2;9.89735589215;-1;2;0;2;9.897355892155808;10.991782475516386;17.11035445033901;51.10170495596331;
strefa ruchu uspokojonego 20 i 30 km/h;2;88.2365342508;0;0;0;0;0;118.70380986016742;17.01446435734646;51.07457334870086;
strefa ruchu uspokojonego 20 i 30 km/h;2;88.2365342508;-1;3;0;3;88.23653425068656;118.7023201571231;17.015576661671467;51.07420177394412;
strefa ruchu uspokojonego 20 i 30 km/h;2;334.277375058;0;0;0;0;0;15.631931539971047;17.017368279206256;51.073964530103304;
strefa ruchu uspokojonego 20 i 30 km/h;2;334.277375058;-1;17;0;17;334.2773750577927;30.05535475472264;17.01974371920849;51.07655300010717;
strefa ruchu uspokojonego 20 i 30 km/h;2;383.190081197;0;0;0;0;0;297.70361617873664;17.017368279206256;51.073964530103304;
strefa ruchu uspokojonego 20 i 30 km/h;2;383.190081197;-1;14;0;14;383.1900811973111;33.86369056802204;17.01895909370472;51.07683255268517;
strefa ruchu uspokojonego 20 i 30 km/h;2;3.3331646254;0;0;0;0;0;339.83728255038466;17.04508720395473;51.10008419739632;
strefa ruchu uspokojonego 20 i 30 km/h;2;3.3331646254;-1;1;0;1;3.333164626302706;339.83728255038466;17.04507022361585;51.100112186592675;
strefa ruchu uspokojonego 20 i 30 km/h;2;123.340942606;0;0;0;0;0;105.57630490398687;16.988454414364007;51.084024935413666;
strefa ruchu uspokojonego 20 i 30 km/h;2;123.340942606;-1;3;0;3;123.34094260571116;105.57850118437528;16.9901563478907;51.08374190892824;
strefa ruchu uspokojonego 20 i 30 km/h;2;115.615621399;0;0;0;0;0;106.39729690413974;16.98686527479496;51.084304617645756;
strefa ruchu uspokojonego 20 i 30 km/h;2;115.615621399;-1;3;0;3;115.61562139922401;106.39765594452216;16.988454414364007;51.084024935413666;
strefa ruchu uspokojonego 20 i 30 km/h;2;101.481612993;0;0;0;0;0;195.2150677367214;16.988454414364007;51.084024935413666;
strefa ruchu uspokojonego 20 i 30 km/h;2;101.481612993;-1;5;0;5;101.48161299390938;284.8536569590132;16.98746124441913;51.083818742433685;
droga dla rowerow;2;77.8014886004;0;0;0;0;0;280.69024252119374;16.978917112883153;51.130610586833406;
droga dla rowerow;2;77.8014886004;-1;12;0;12;77.80148860003926;292.06809278079385;16.977834193415124;51.13075866632684;
droga dla rowerow;2;32.9153642162;0;0;0;0;0;190.71377460487108;16.977834193415124;51.13075866632684;
droga dla rowerow;2;32.9153642162;-1;13;0;13;32.9153642162217;180.48197672918826;16.9778111603272;51.130463540046115;
droga dla rowerow;2;52.396873448;0;0;0;0;0;284.87555963877446;16.977834193415124;51.13075866632684;
droga dla rowerow;2;52.396873448;-1;6;0;6;52.396873447861424;297.7184321265966;16.977130680963946;51.13091306562116;
droga dla rowerow;2;62.561722378;0;0;0;0;0;312.16590905731954;16.977130680963946;51.13091306562116;
droga dla rowerow;2;62.561722378;-1;4;0;4;62.5617223779726;295.0674086542692;16.97637613640161;51.13121150989257;
droga dla rowerow;2;63.2157574861;0;0;0;0;0;287.40313102075874;16.977130680963946;51.13091306562116;
droga dla rowerow;2;63.2157574861;-1;8;0;8;63.21575748634214;320.0947812056351;16.97637613640161;51.13121150989257;
droga dla rowerow;2;241.086074734;0;0;0;0;0;131.76185301081742;16.97367580376376;51.13255439314793;
droga dla rowerow;2;241.086074734;-1;27;0;27;241.08607473465904;125.53733096209658;16.97637613640161;51.13121150989257;
droga dla rowerow;2;98.8342571828;0;0;0;0;0;134.60117213108543;16.964698685594836;51.13789967709576;
droga dla rowerow;2;98.8342571828;-1;6;0;6;98.834257183479;126.26450015844945;16.965747382437353;51.13730840588271;
droga dla rowerow;2;18.7343359576;0;0;0;0;0;218.46672319225652;16.95863143685641;51.14046329003781;
droga dla rowerow;2;18.7343359576;-1;2;0;2;18.73433595777396;218.46696470440696;16.958467899683765;51.14032996933885;
droga dla rowerow;2;32.9797720356;0;0;0;0;0;324.91223317008127;16.957823361760884;51.14087885023686;
droga dla rowerow;2;32.9797720356;-1;2;0;2;32.97977203641232;327.7751437787018;16.957561345417393;51.1411251654835;
droga dla rowerow;2;6.23401006255;0;0;0;0;0;326.9362538913549;16.957561345417393;51.1411251654835;
droga dla rowerow;2;6.23401006255;-1;1;0;1;6.234010063151643;326.9362538913549;16.957511694120424;51.14117168956127;
pas ruchu dla rowerow;1;253.562821658;0;0;0;0;0;319.94769307828625;16.95668585033158;51.141918473243;
pas ruchu dla rowerow;1;253.562821658;-1;16;0;16;253.56282165842725;303.74923019278856;16.95412924384753;51.14352208761385;
pas ruchu dla rowerow;1;8.97183810487;0;0;0;0;0;302.69052423317254;16.95412924384753;51.14352208761385;
pas ruchu dla rowerow;1;8.97183810487;-1;1;0;1;8.97183810500016;302.69052423317254;16.954020372543795;51.14356467532295;
droga dla rowerow;2;35.01061096;0;0;0;0;0;106.47933651174009;16.95058278277536;51.143756022442425;
droga dla rowerow;2;35.01061096;-1;4;0;4;35.01061096003578;98.63097586882161;16.951079827808705;51.143730068266365;
pas ruchu dla rowerow;1;183.830039005;0;0;0;0;0;132.7612650188539;16.95421459726157;51.1433844527697;
pas ruchu dla rowerow;1;183.830039005;-1;11;0;11;183.83003900561218;149.2869163042831;16.956104117729193;51.14224134311017;
droga dla rowerow;2;8.0647588693;0;0;0;0;0;166.86927556461862;16.95736091512499;51.1411064808825;
droga dla rowerow;2;8.0647588693;-1;1;0;1;8.064758867982928;166.86927556461862;16.957388681666558;51.14103612427374;
strefa ruchu uspokojonego 20 i 30 km/h;2;226.861114081;0;0;0;0;0;41.048262196617884;17.063424295511137;51.14385482373148;
strefa ruchu uspokojonego 20 i 30 km/h;2;226.861114081;-1;17;0;17;226.8611140809968;295.58864124038615;17.063908340806798;51.145212662432435;
pas ruchu dla rowerow;1;56.7822614413;0;0;0;0;0;278.259350036661;17.040400248334038;51.107822372296276;
pas ruchu dla rowerow;1;56.7822614413;-1;4;0;4;56.78226144102;280.6675580272651;17.03960090311567;51.107907435004364;
pas ruchu dla rowerow;2;14.6517104359;0;0;0;0;0;73.12484511324372;17.040400248334038;51.107822372296276;
pas ruchu dla rowerow;2;14.6517104359;-1;2;0;2;14.651710436081839;61.578396086533644;17.040589704560205;51.10787670280651;
droga dla rowerow;1;13.6804329967;0;0;0;0;0;106.08452239169851;17.040917269557497;51.10731344123873;
droga dla rowerow;1;13.6804329967;-1;2;0;2;13.68043299705548;108.43528197259525;17.041104745887264;51.107278990438274;
strefa ruchu uspokojonego 20 i 30 km/h;2;169.844708612;0;0;0;0;0;4.663933618040088;17.113413185826218;51.172517026581424;
strefa ruchu uspokojonego 20 i 30 km/h;2;169.844708612;-1;10;0;10;169.84470861099936;25.673309788118917;17.113781678782313;51.17402339391252;
strefa ruchu uspokojonego 20 i 30 km/h;2;33.3272827009;0;0;0;0;0;184.6582072432292;17.113413185826218;51.172517026581424;
strefa ruchu uspokojonego 20 i 30 km/h;2;33.3272827009;-1;3;0;3;33.32728270108624;184.66398676352813;17.11338017851594;51.17221817027777;
strefa ruchu uspokojonego 20 i 30 km/h;2;44.0870892547;0;0;0;0;0;207.927561065403;17.106408701062477;51.16336822181441;
strefa ruchu uspokojonego 20 i 30 km/h;2;44.0870892547;-1;3;0;3;44.08708925443991;207.92993414747048;17.10612033187188;51.16301583865256;
strefa ruchu uspokojonego 20 i 30 km/h;2;251.512733042;0;0;0;0;0;34.89148064467333;17.113781678782313;51.17402339391252;
strefa ruchu uspokojonego 20 i 30 km/h;2;251.512733042;-1;28;0;28;251.5127330430402;134.48895106883344;17.116861330282088;51.173089448322095;
strefa ruchu uspokojonego 20 i 30 km/h;2;277.994225039;0;0;0;0;0;204.32119370279443;17.12698367482463;51.16137006362654;
strefa ruchu uspokojonego 20 i 30 km/h;2;277.994225039;-1;8;0;8;277.99422503867805;216.219796606257;17.125377138609373;51.15908620938688;
strefa ruchu uspokojonego 20 i 30 km/h;2;103.049669572;0;0;0;0;0;28.191219892220307;17.006760211872724;51.09823768964051;
strefa ruchu uspokojonego 20 i 30 km/h;2;103.049669572;-1;6;0;6;103.04966957230094;25.003780416415236;17.00741977066378;51.099065346643265;
strefa ruchu uspokojonego 20 i 30 km/h;2;118.56291724;0;0;0;0;0;199.17871798729323;17.00798260459078;51.10006989784586;
strefa ruchu uspokojonego 20 i 30 km/h;2;118.56291724;-1;4;0;4;118.56291723952583;205.75314861229666;17.00741977066378;51.099065346643265;
strefa ruchu uspokojonego 20 i 30 km/h;2;94.5273479766;0;0;0;0;0;212.07441775292128;17.006760211872724;51.09823768964051;
strefa ruchu uspokojonego 20 i 30 km/h;2;94.5273479766;-1;5;0;5;94.52734797749629;221.6807643607445;17.005919640942054;51.09757464516007;
strefa ruchu uspokojonego 20 i 30 km/h;2;111.971501174;0;0;0;0;0;224.6662882407339;17.005919640942054;51.09757464516007;
strefa ruchu uspokojonego 20 i 30 km/h;2;111.971501174;-1;4;0;4;111.97150117401871;225.6583879578061;17.004801444680467;51.09685546493;
strefa ruchu uspokojonego 20 i 30 km/h;2;105.24003564;0;0;0;0;0;235.15240999885103;17.003624143708656;51.096198320677345;
strefa ruchu uspokojonego 20 i 30 km/h;2;105.24003564;-1;6;0;6;105.24003564028283;247.11634699799183;17.00231912361995;51.09573786669668;
strefa ruchu uspokojonego 20 i 30 km/h;2;110.223588113;0;0;0;0;0;228.5326003951181;17.004801444680467;51.09685546493;
strefa ruchu uspokojonego 20 i 30 km/h;2;110.223588113;-1;4;0;4;110.22358811180023;230.51116492455304;17.003624143708656;51.096198320677345;
strefa ruchu uspokojonego 20 i 30 km/h;2;219.16818154;0;0;0;0;0;174.30254955524757;17.123972445016832;51.136743993416275;
strefa ruchu uspokojonego 20 i 30 km/h;2;219.16818154;-1;8;0;8;219.16818154021814;112.53756510266281;17.12592531799963;51.13549847797887;
strefa ruchu uspokojonego 20 i 30 km/h;2;135.903444135;0;0;0;0;0;36.48049495052127;17.160699886618353;51.09744094428486;
strefa ruchu uspokojonego 20 i 30 km/h;2;135.903444135;-1;5;0;5;135.90344413494594;41.34209260939107;17.16184425147034;51.098427311569374;
strefa ruchu uspokojonego 20 i 30 km/h;2;183.833415763;0;0;0;0;0;213.01781045086287;17.160699886618353;51.09744094428486;
strefa ruchu uspokojonego 20 i 30 km/h;2;183.833415763;-1;3;0;3;183.8334157632816;246.21872967865167;17.159148366900208;51.09611910007491;
strefa ruchu uspokojonego 20 i 30 km/h;2;378.360577668;0;0;0;0;0;186.93666783159082;17.09977481546496;51.16928234382954;
strefa ruchu uspokojonego 20 i 30 km/h;2;378.360577668;-1;4;0;4;378.36057766792555;167.36466628280033;17.099427658382258;51.165892546508225;
strefa ruchu uspokojonego 20 i 30 km/h;2;71.78758418;0;0;0;0;0;117.58647232185761;17.04082929368077;51.11503423761935;
strefa ruchu uspokojonego 20 i 30 km/h;2;71.78758418;-1;5;0;5;71.78758417989677;109.51587301250417;17.041751308857602;51.11475303056313;
strefa ruchu uspokojonego 20 i 30 km/h;2;61.6214563945;0;0;0;0;0;165.96375653478518;16.92551616205035;51.15986502102769;
strefa ruchu uspokojonego 20 i 30 km/h;2;61.6214563945;-1;2;0;2;61.62145639299397;184.3708417576655;16.92550530110277;51.159314887414425;
strefa ruchu uspokojonego 20 i 30 km/h;2;154.731019703;0;0;0;0;0;340.1319640778092;16.92551616205035;51.15986502102769;
strefa ruchu uspokojonego 20 i 30 km/h;2;154.731019703;-1;1;0;1;154.73101970460132;340.1319640778092;16.924734128139153;51.161166023227075;
strefa ruchu uspokojonego 20 i 30 km/h;2;58.737068195;0;0;0;0;0;340.201123645744;17.05850424175581;51.14025387146748;
strefa ruchu uspokojonego 20 i 30 km/h;2;58.737068195;-1;4;0;4;58.73706819354862;341.90145117071717;17.05821692030149;51.14074989857445;
strefa ruchu uspokojonego 20 i 30 km/h;2;13.2701243407;0;0;0;0;0;343.5482351711503;17.05821692030149;51.14074989857445;
strefa ruchu uspokojonego 20 i 30 km/h;2;13.2701243407;-1;2;0;2;13.27012434231493;343.53118229136624;17.05816085574794;51.14086384919188;
strefa ruchu uspokojonego 20 i 30 km/h;2;55.0196740486;0;0;0;0;0;338.0086674441404;17.058759732759803;51.1397866779269;
strefa ruchu uspokojonego 20 i 30 km/h;2;55.0196740486;-1;6;0;6;55.01967404969382;345.7903642834071;17.05850424175581;51.14025387146748;
strefa ruchu uspokojonego 20 i 30 km/h;2;64.3056567621;0;0;0;0;0;353.1215892266559;17.05816085574794;51.14086384919188;
strefa ruchu uspokojonego 20 i 30 km/h;2;64.3056567621;-1;8;0;8;64.30565676085902;22.992367842518775;17.058215920510353;51.141431080072344;
strefa ruchu uspokojonego 20 i 30 km/h;2;78.0516819024;0;0;0;0;0;349.5710413184992;17.05937291655013;51.13872211054654;
strefa ruchu uspokojonego 20 i 30 km/h;2;78.0516819024;-1;8;0;8;78.05168190246546;311.14775103802884;17.059010600393496;51.139371622458206;
strefa ruchu uspokojonego 20 i 30 km/h;2;49.4064367418;0;0;0;0;0;339.2526409204502;17.059010600393496;51.139371622458206;
strefa ruchu uspokojonego 20 i 30 km/h;2;49.4064367418;-1;4;0;4;49.406436741298954;341.3228634275316;17.058759732759803;51.1397866779269;
strefa ruchu uspokojonego 20 i 30 km/h;2;51.8755684412;0;0;0;0;0;249.55820343822282;17.059010600393496;51.139371622458206;
strefa ruchu uspokojonego 20 i 30 km/h;2;51.8755684412;-1;3;0;3;51.87556844131706;245.88408819803047;17.058322255914103;51.13919897375215;
strefa ruchu uspokojonego 20 i 30 km/h;2;55.8523474833;0;0;0;0;0;250.55873657159768;17.058759732759803;51.1397866779269;
strefa ruchu uspokojonego 20 i 30 km/h;2;55.8523474833;-1;3;0;3;55.85234748295895;249.93751290842673;17.0580127927465;51.13960989705341;
strefa ruchu uspokojonego 20 i 30 km/h;2;115.836643339;0;0;0;0;0;145.74377325773065;17.005114539671474;51.12002984362002;
strefa ruchu uspokojonego 20 i 30 km/h;2;115.836643339;-1;7;0;7;115.83664333796949;120.73318269700552;17.006183578374763;51.1192489017102;
strefa ruchu uspokojonego 20 i 30 km/h;2;25.447054472;0;0;0;0;0;110.78538946961991;17.008054976646626;51.118780993195784;
strefa ruchu uspokojonego 20 i 30 km/h;2;25.447054472;-1;2;0;2;25.447054472572802;110.78277370287789;17.00839647203747;51.11870271263864;
strefa ruchu uspokojonego 20 i 30 km/h;2;159.574205803;0;0;0;0;0;323.1967511590565;17.004393448486706;51.12054796740673;
strefa ruchu uspokojonego 20 i 30 km/h;2;159.574205803;-1;8;0;8;159.57420580389538;5.270224209514369;17.003611823443645;51.12181217409176;
strefa ruchu uspokojonego 20 i 30 km/h;2;141.013384448;0;0;0;0;0;114.09509968612483;17.006183578374763;51.1192489017102;
strefa ruchu uspokojonego 20 i 30 km/h;2;141.013384448;-1;6;0;6;141.01338444805003;111.31302106723003;17.008054976646626;51.118780993195784;
strefa ruchu uspokojonego 20 i 30 km/h;2;64.9217570139;0;0;0;0;0;110.9931764426301;17.010377741773983;51.118237208970825;
strefa ruchu uspokojonego 20 i 30 km/h;2;64.9217570139;-1;3;0;3;64.92175701384954;111.21973404845534;17.011247460540908;51.11803490861544;
strefa ruchu uspokojonego 20 i 30 km/h;2;97.9665833999;0;0;0;0;0;144.1358568078544;17.104660209834066;51.111534655639076;
strefa ruchu uspokojonego 20 i 30 km/h;2;97.9665833999;-1;8;0;8;97.96658340073986;171.38298249961363;17.105210184546966;51.11073945153454;
strefa ruchu uspokojonego 20 i 30 km/h;2;28.5845261054;0;0;0;0;0;177.81161780262676;17.105210184546966;51.11073945153454;
strefa ruchu uspokojonego 20 i 30 km/h;2;28.5845261054;-1;4;0;4;28.584526104523924;177.74262141214888;17.105230977742785;51.110482839125396;
strefa ruchu uspokojonego 20 i 30 km/h;2;95.3466056122;0;0;0;0;0;182.55673090555968;17.105230977742785;51.110482839125396;
strefa ruchu uspokojonego 20 i 30 km/h;2;95.3466056122;-1;9;0;9;95.34660561240932;206.4249766661836;17.10494276614921;51.10965531991562;
strefa ruchu uspokojonego 20 i 30 km/h;2;111.102521576;0;0;0;0;0;123.79630843685877;16.99417229564517;51.15252376287718;
strefa ruchu uspokojonego 20 i 30 km/h;2;111.102521576;-1;6;0;6;111.10252157694808;102.41939418555988;16.99569987562517;51.15226723567006;
strefa ruchu uspokojonego 20 i 30 km/h;2;139.173199969;0;0;0;0;0;102.93140862466294;16.99670078371197;51.152131835658125;
strefa ruchu uspokojonego 20 i 30 km/h;2;139.173199969;-1;3;0;3;139.1731999691926;103.06263263755514;16.998644665008374;51.151866527174306;
strefa ruchu uspokojonego 20 i 30 km/h;2;71.6319001822;0;0;0;0;0;102.42068087633328;16.99569987562517;51.15226723567006;
strefa ruchu uspokojonego 20 i 30 km/h;2;71.6319001822;-1;2;0;2;71.63190018170802;102.93131803259661;16.99670078371197;51.152131835658125;
strefa ruchu uspokojonego 20 i 30 km/h;2;16.6778375316;0;0;0;0;0;70.39200168049766;16.893617073837227;51.15481050992531;
strefa ruchu uspokojonego 20 i 30 km/h;2;16.6778375316;-1;1;0;1;16.67783753175776;70.39200168049766;16.893840401000435;51.15486293583332;
strefa ruchu uspokojonego 20 i 30 km/h;2;190.527475977;0;0;0;0;0;292.19027282456483;16.895157939799503;51.1553514281174;
strefa ruchu uspokojonego 20 i 30 km/h;2;190.527475977;-1;10;0;10;190.527475977427;165.06858281419142;16.893840401000435;51.15486293583332;
strefa ruchu uspokojonego 20 i 30 km/h;2;28.8781265267;0;0;0;0;0;202.64787064298886;16.89531114319244;51.15559246262935;
strefa ruchu uspokojonego 20 i 30 km/h;2;28.8781265267;-1;1;0;1;28.87812652673153;202.64787064298886;16.895157939799503;51.1553514281174;
strefa ruchu uspokojonego 20 i 30 km/h;2;74.1886540633;0;0;0;0;0;193.28917357224967;17.04104122048529;51.0807432482254;
strefa ruchu uspokojonego 20 i 30 km/h;2;74.1886540633;-1;11;0;11;74.18865406385709;201.28827224476134;17.040435316762782;51.08021181941628;
strefa ruchu uspokojonego 20 i 30 km/h;2;69.5704362221;0;0;0;0;0;300.9261881215004;17.041029491933475;51.078631507930055;
strefa ruchu uspokojonego 20 i 30 km/h;2;69.5704362221;-1;12;0;12;69.57043622181165;355.50496826141244;17.040395609785016;51.079088927089124;
strefa ruchu uspokojonego 20 i 30 km/h;2;146.434249999;0;0;0;0;0;116.11556421349906;17.044825677762333;51.07856602034179;
strefa ruchu uspokojonego 20 i 30 km/h;2;146.434249999;-1;13;0;13;146.43424999887128;89.2121744122796;17.04681470182877;51.078381874483235;
strefa ruchu uspokojonego 20 i 30 km/h;2;18.2919165524;0;0;0;0;0;162.77497499842585;17.040978313964306;51.08184055846558;
strefa ruchu uspokojonego 20 i 30 km/h;2;18.2919165524;-1;3;0;3;18.29191655277409;162.7343049165582;17.041059016087186;51.081684187835336;
strefa ruchu uspokojonego 20 i 30 km/h;2;65.4538325618;0;0;0;0;0;181.12536199884946;17.04078144241222;51.08297991285164;
strefa ruchu uspokojonego 20 i 30 km/h;2;65.4538325618;-1;3;0;3;65.45383256295543;181.1242571448401;17.040775257902737;51.08239156326743;
strefa ruchu uspokojonego 20 i 30 km/h;2;104.744196633;0;0;0;0;0;180.93430163818925;17.041059016087186;51.081684187835336;
strefa ruchu uspokojonego 20 i 30 km/h;2;104.744196633;-1;5;0;5;104.74419663160432;189.2767552605055;17.04104122048529;51.0807432482254;
strefa ruchu uspokojonego 20 i 30 km/h;2;76.3290886843;0;0;0;0;0;187.62633103983876;17.03586803099326;51.07915215153651;
strefa ruchu uspokojonego 20 i 30 km/h;2;76.3290886843;-1;6;0;6;76.32908868344907;190.14996507930667;17.035677279943535;51.07847670720218;
strefa ruchu uspokojonego 20 i 30 km/h;2;89.5352777463;0;0;0;0;0;6.780044820744356;17.035964365797295;51.07845157547534;
strefa ruchu uspokojonego 20 i 30 km/h;2;89.5352777463;-1;5;0;5;89.53527774678626;284.9433300555596;17.03586803099326;51.07915215153651;
strefa ruchu uspokojonego 20 i 30 km/h;2;36.9902703242;0;0;0;0;0;177.91198830910216;17.035848398016476;51.07948425038634;
strefa ruchu uspokojonego 20 i 30 km/h;2;36.9902703242;-1;3;0;3;36.99027032502499;183.52940719728554;17.03586803099326;51.07915215153651;
